014,2008,3,209.89
014,2008,4,209.45
014,2009,1,210.80
014,2009,2,202.68
014,2009,3,198.11
014,2009,4,198.46
014,2010,1,195.99
014,2010,2,196.00
014,2010,3,196.65
014,2010,4,196.49
014,2011,1,193.68
014,2011,2,188.36
014,2011,3,188.52
014,2011,4,190.07
014,2012,1,186.24
014,2012,2,185.05
014,2012,3,185.42
014,2012,4,186.16
014,2013,1,186.17
014,2013,2,186.49
014,2013,3,186.72
014,2013,4,188.11
014,2014,1,188.18
014,2014,2,190.74
014,2014,3,197.73
014,2014,4,196.84
014,2015,1,195.73
014,2015,2,200.30
014,2015,3,201.74
014,2015,4,205.42
014,2016,1,204.81
014,2016,2,207.36
014,2016,3,211.74
014,2016,4,212.59
014,2017,1,213.95
014,2017,2,223.80
014,2017,3,226.41
014,2017,4,224.18
014,2018,1,230.30
014,2018,2,241.11
014,2018,3,239.87
014,2018,4,244.17
014,2019,1,245.58
015,1995,1,100.00
015,1995,2,100.88
015,1995,3,102.51
015,1995,4,102.47
015,1996,1,103.33
015,1996,2,103.32
015,1996,3,103.30
015,1996,4,104.34
015,1997,1,106.34
015,1997,2,107.11
015,1997,3,107.86
015,1997,4,109.41
015,1998,1,110.51
015,1998,2,112.22
015,1998,3,114.62
015,1998,4,116.06
015,1999,1,117.39
015,1999,2,121.13
015,1999,3,124.61
015,1999,4,126.93
015,2000,1,132.48
015,2000,2,136.90
015,2000,3,141.04
015,2000,4,144.54
015,2001,1,148.07
015,2001,2,152.23
015,2001,3,158.55
015,2001,4,162.24
015,2002,1,166.28
015,2002,2,172.93
015,2002,3,177.86
015,2002,4,181.66
015,2003,1,185.33
015,2003,2,188.47
015,2003,3,191.79
015,2003,4,199.61
015,2004,1,202.92
015,2004,2,207.79
015,2004,3,217.12
015,2004,4,222.14
015,2005,1,225.80
015,2005,2,231.37
015,2005,3,235.57
015,2005,4,237.16
015,2006,1,237.60
015,2006,2,236.35
015,2006,3,233.40
015,2006,4,234.64
015,2007,1,231.40
015,2007,2,228.77
015,2007,3,223.65
015,2007,4,223.89
015,2008,1,222.47
015,2008,2,215.44
015,2008,3,207.46
015,2008,4,206.83
015,2009,1,208.21
015,2009,2,201.30
015,2009,3,198.62
015,2009,4,199.10
015,2010,1,198.11
015,2010,2,196.07
015,2010,3,197.15
015,2010,4,196.75
015,2011,1,193.41
015,2011,2,190.34
015,2011,3,191.49
015,2011,4,191.02
015,2012,1,189.00
015,2012,2,188.46
015,2012,3,189.05
